id_achat,id_client,produit,montant,date_achat
1995,624,Monitor,1644.49,2025-04-15
1996,195,Monitor,163.91,2025-09-13
1997,831,Headphones,891.09,2025-05-11
1998,744,Tablet,1534.23,2026-01-02
1999,515,Phone,907.86,2025-10-09
2000,529,Phone,703.93,2025-07-18
2001,1311,Tablet,1261.28,2025-07-19
2002,181,Laptop,1422.24,2025-10-09
2003,774,Phone,809.28,2025-12-10
2004,399,Headphones,1954.53,2025-08-18
2005,85,Headphones,21.58,2025-09-16
2006,670,Tablet,649.76,2025-07-09
2007,1271,Headphones,405.47,2025-05-22
2008,801,Monitor,1500.78,2025-07-31
2009,630,Camera,694.98,2025-06-30
2010,1457,Monitor,808.48,2025-06-02
2011,346,Monitor,1175.46,2025-12-06
2012,301,Tablet,1852.58,2025-08-14
2013,588,Monitor,127.96,2025-10-12
2014,128,Phone,92.57,2025-07-02
2015,483,Headphones,1310.39,2025-05-28
2016,1467,Laptop,1361.28,2025-11-23
2017,148,Camera,80.3,2025-09-24
2018,776,Camera,1482.04,2025-02-26
2019,795,Monitor,1302.75,2025-07-30
2020,712,Monitor,1850.6,2025-09-04
2021,349,Headphones,81.95,2025-01-21
2022,1062,Tablet,448.2,2025-04-23
2023,833,Headphones,1721.24,2025-09-26
2024,213,Headphones,1999.2,2025-11-04
2025,1080,Camera,866.11,2025-04-01
2026,409,Camera,230.39,2025-12-06
2027,1128,Camera,1047.26,2025-12-04
2028,1011,Monitor,475.5,2025-09-03
2029,1079,Laptop,500.4,2025-12-06
2030,565,Monitor,922.62,2025-01-24
2031,288,Tablet,268.12,2026-01-13
2032,1291,Headphones,1954.56,2025-05-24
2033,70,Phone,1332.21,2025-03-21
2034,1216,Headphones,357.86,2025-01-31
2035,1141,Headphones,208.46,2025-07-06
2036,1221,Tablet,914.82,2025-07-29
2037,972,Headphones,801.88,2025-04-04
2038,907,Tablet,1132.65,2026-01-11
2039,399,Tablet,768.6,2025-06-15
2040,1203,Monitor,109.5,2025-02-01
2041,959,Monitor,23.76,2025-03-25
2042,570,Camera,855.68,2025-07-13
2043,1247,Tablet,466.37,2025-06-27
2044,1308,Monitor,1791.35,2025-12-26
2045,630,Headphones,957.04,2025-10-11
2046,813,Camera,1920.85,2025-10-26
2047,391,Monitor,1163.54,2025-11-08
2048,487,Phone,1305.56,2025-12-08
2049,150,Monitor,1774.56,2026-01-13
2050,679,Laptop,1860.43,2025-06-20
2051,971,Laptop,701.6,2025-12-28
2052,495,Laptop,1815.28,2025-05-11
2053,1050,Monitor,889.85,2025-05-01
2054,303,Tablet,1651.11,2025-09-03
2055,1325,Monitor,1328.94,2025-02-19
2056,219,Camera,1770.6,2025-07-07
2057,528,Laptop,1981.0,2025-10-07
2058,1026,Monitor,274.22,2025-02-05
2059,260,Laptop,1597.14,2025-10-09
2060,807,Headphones,296.2,2025-02-16
2061,1009,Camera,212.68,2025-06-21
2062,68,Headphones,474.89,2025-02-24
2063,1488,Laptop,1249.28,2025-05-29
2064,815,Phone,225.56,2025-06-02
2065,226,Tablet,769.95,2025-06-09
2066,361,Camera,774.28,2025-03-28
2067,1233,Camera,1277.03,2025-03-15
2068,454,Phone,1506.05,2025-06-22
2069,1254,Tablet,924.95,2026-01-11
2070,1335,Monitor,910.97,2025-06-15
2071,1156,Camera,293.16,2025-06-06
2072,869,Monitor,1100.29,2025-08-02
2073,484,Tablet,391.08,2025-09-03
2074,1492,Laptop,1407.16,2025-07-03
2075,1316,Laptop,1647.7,2025-04-10
2076,80,Camera,46.89,2025-11-26
2077,624,Headphones,1087.52,2025-06-19
2078,1381,Monitor,1778.85,2025-10-24
2079,780,Camera,1088.61,2025-09-23
2080,1119,Headphones,265.07,2025-11-19
2081,258,Phone,1644.94,2025-04-03
2082,1330,Camera,1778.7,2025-06-25
2083,848,Monitor,658.98,2025-09-05
2084,246,Phone,1302.82,2025-04-26
2085,1276,Tablet,197.24,2026-01-04
2086,102,Phone,1521.92,2025-04-19
2087,398,Camera,1024.11,2025-12-23
2088,93,Headphones,1827.86,2025-06-13
2089,242,Camera,347.29,2025-01-25
2090,1461,Camera,822.26,2025-02-21
2091,1214,Monitor,624.14,2025-01-25
2092,954,Phone,811.5,2025-08-14
2093,439,Tablet,1235.61,2025-10-18
2094,1050,Camera,1390.24,2025-04-25
2095,903,Camera,266.61,2025-02-11
2096,823,Headphones,324.57,2025-12-28
2097,337,Camera,163.38,2025-02-27
2098,352,Laptop,643.19,2025-06-05
2099,1017,Headphones,1987.97,2025-06-18
2100,229,Phone,154.22,2025-11-13
2101,926,Phone,30.37,2025-05-03
2102,1048,Monitor,876.68,2025-04-02
2103,899,Laptop,71.78,2025-05-27
2104,1041,Laptop,943.43,2025-06-28
2105,1000,Headphones,1782.52,2025-06-25
2106,107,Monitor,1717.7,2025-12-22
2107,428,Tablet,199.14,2025-03-14
2108,1272,Camera,1891.29,2025-03-30
2109,1324,Headphones,637.68,2025-04-26
2110,1150,Phone,1761.5,2025-05-24
2111,1361,Camera,1406.58,2025-12-15
2112,1038,Camera,1564.65,2025-02-20
2113,232,Camera,1889.04,2025-09-24
2114,12,Camera,748.45,2025-03-14
2115,663,Tablet,78.03,2025-10-19
2116,986,Phone,1303.9,2025-07-31
2117,1247,Monitor,1100.18,2025-09-29
2118,229,Camera,1473.86,2025-03-22
2119,1118,Laptop,136.04,2025-03-22
2120,1011,Headphones,754.87,2025-08-04
2121,711,Monitor,239.35,2025-10-29
2122,492,Phone,1272.07,2025-07-08
2123,926,Laptop,1235.81,2025-12-14
2124,616,Monitor,184.6,2025-03-08
2125,316,Headphones,1309.4,2025-07-13
2126,1151,Tablet,1761.45,2025-05-09
2127,842,Tablet,355.93,2025-01-20
2128,1173,Monitor,1978.17,2025-05-10
2129,1253,Camera,1675.49,2025-04-26
2130,168,Headphones,589.81,2025-02-01
2131,589,Phone,548.05,2025-05-21
2132,453,Headphones,1190.61,2025-01-22
2133,1293,Laptop,1607.97,2025-08-16
2134,694,Laptop,1319.02,2025-03-18
2135,754,Headphones,918.83,2025-04-06
2136,471,Phone,839.54,2025-07-10
2137,1158,Laptop,1483.83,2025-05-07
2138,699,Laptop,1313.36,2025-10-30
2139,898,Monitor,348.4,2025-03-01
2140,459,Monitor,430.87,2025-09-08
2141,1301,Camera,1443.43,2025-07-13
2142,619,Camera,1622.49,2025-02-18
2143,780,Camera,955.06,2025-11-07
2144,628,Tablet,1859.5,2025-04-04
2145,218,Phone,851.93,2025-09-27
2146,976,Monitor,674.47,2025-10-16
2147,931,Phone,982.86,2025-12-01
2148,531,Monitor,1906.97,2025-03-04
2149,120,Laptop,1455.4,2025-09-12
2150,1010,Camera,1439.03,2025-05-24
2151,126,Monitor,847.16,2026-01-05
2152,187,Headphones,1390.73,2025-09-20
2153,505,Laptop,243.59,2025-11-17
2154,356,Tablet,570.93,2025-09-10
2155,658,Tablet,1136.41,2025-07-13
2156,451,Phone,1739.93,2025-07-10
2157,1444,Camera,528.0,2025-10-31
2158,555,Camera,956.95,2025-07-11
2159,1273,Phone,940.12,2025-04-03
2160,1444,Camera,1850.08,2025-08-08
2161,1144,Tablet,263.42,2025-03-11
2162,857,Camera,898.76,2025-09-08
2163,1173,Monitor,1087.98,2025-05-15
2164,118,Tablet,154.92,2025-03-31
2165,1096,Monitor,1622.93,2025-05-16
2166,1226,Phone,1829.29,2025-12-17
2167,438,Laptop,793.02,2025-11-06
2168,718,Monitor,1622.94,2025-07-15
2169,553,Headphones,166.97,2025-02-26
2170,402,Camera,1274.62,2025-03-31
2171,542,Laptop,428.86,2025-03-11
2172,1293,Laptop,1820.4,2025-08-26
2173,1052,Monitor,321.02,2025-09-03
2174,406,Monitor,992.72,2026-01-11
2175,760,Headphones,497.0,2025-03-31
2176,1008,Monitor,1039.06,2026-01-08
2177,1114,Tablet,504.17,2025-11-19
2178,731,Monitor,1917.92,2025-05-31
2179,1203,Tablet,1649.87,2025-03-18
2180,1500,Tablet,495.35,2025-09-06
2181,986,Camera,932.78,2025-12-28
2182,376,Monitor,856.21,2025-12-14
2183,767,Tablet,953.27,2025-05-02
2184,736,Tablet,1383.24,2025-10-15
2185,1052,Headphones,54.53,2025-04-17
2186,940,Headphones,334.97,2025-12-20
2187,1052,Laptop,112.24,2025-03-04
2188,930,Camera,1228.39,2025-02-08
2189,335,Headphones,1447.71,2025-06-19
2190,500,Camera,415.09,2025-01-19
2191,845,Phone,396.28,2025-10-15
2192,448,Headphones,143.11,2025-07-13
2193,990,Laptop,295.71,2025-02-06
2194,507,Camera,1090.15,2026-01-07
2195,696,Camera,867.25,2026-01-12
2196,920,Camera,846.28,2025-02-10
2197,579,Monitor,1388.28,2025-10-13
2198,1072,Headphones,1022.66,2025-11-09
2199,435,Laptop,1830.74,2025-12-21
2200,1318,Headphones,1841.8,2025-05-11
2201,559,Phone,497.89,2025-09-12
2202,249,Headphones,1742.58,2025-09-28
2203,216,Laptop,484.74,2026-01-11
2204,1496,Monitor,762.42,2025-07-05
2205,1242,Tablet,1251.97,2025-12-20
2206,1112,Headphones,1752.24,2025-03-21
2207,514,Tablet,1855.21,2025-10-25
2208,702,Phone,958.32,2025-08-19
2209,497,Camera,407.97,2025-11-30
2210,754,Phone,751.03,2025-05-15
2211,713,Tablet,890.46,2025-08-13
2212,1446,Phone,1776.82,2025-09-02
2213,1271,Monitor,1807.77,2025-11-14
2214,1035,Headphones,265.67,2026-01-04
2215,768,Camera,445.82,2025-02-22
2216,1087,Camera,1012.2,2025-12-12
2217,1162,Tablet,933.08,2025-05-18
2218,314,Laptop,1032.31,2025-02-02
2219,855,Tablet,1237.68,2025-07-16
2220,736,Tablet,1674.3,2025-04-06
2221,1448,Camera,671.76,2025-09-02
2222,832,Monitor,861.59,2025-07-28
2223,268,Monitor,882.32,2025-03-03
2224,721,Tablet,1768.34,2026-01-15
2225,641,Camera,459.25,2025-08-20
2226,1023,Laptop,1972.37,2025-04-18
2227,1092,Tablet,631.77,2025-05-19
2228,845,Headphones,1657.98,2025-09-02
2229,1393,Phone,945.94,2025-11-05
2230,1176,Headphones,1776.45,2025-04-19
2231,154,Camera,602.91,2025-12-07
2232,1423,Laptop,306.94,2025-05-01
2233,174,Laptop,494.0,2025-09-26
2234,705,Laptop,324.74,2026-01-02
2235,1441,Laptop,48.0,2025-08-12
2236,1478,Monitor,1947.87,2026-01-17
2237,1253,Phone,415.11,2025-10-24
2238,1292,Camera,163.96,2025-08-26
2239,836,Headphones,61.17,2025-08-20
2240,1208,Phone,420.59,2025-02-21
2241,1398,Headphones,1599.72,2025-06-28
2242,93,Phone,384.14,2025-04-12
2243,1079,Headphones,1254.2,2025-11-26
2244,1239,Monitor,1249.49,2026-01-11
2245,287,Laptop,1684.76,2025-01-19
2246,1012,Tablet,1868.45,2025-04-06
2247,762,Monitor,950.18,2025-09-21
2248,1442,Phone,1538.6,2025-09-02
2249,928,Headphones,1753.82,2025-03-18
2250,246,Phone,1492.08,2025-07-07
2251,204,Laptop,286.4,2025-09-28
2252,309,Phone,652.13,2025-07-20
2253,869,Laptop,667.96,2025-10-02
2254,1399,Camera,411.73,2025-06-09
2255,564,Phone,452.32,2025-08-02
2256,890,Laptop,727.9,2025-04-16
2257,1334,Monitor,1781.66,2025-03-18
2258,1220,Laptop,1995.49,2025-07-29
2259,1465,Phone,586.06,2025-04-24
2260,903,Monitor,1332.52,2025-08-02
2261,268,Tablet,661.58,2025-01-26
2262,523,Tablet,1150.19,2025-03-08
2263,1275,Monitor,338.27,2025-01-23
2264,261,Monitor,151.42,2025-08-05
2265,50,Phone,989.69,2025-09-20
2266,144,Monitor,1498.75,2025-07-09
2267,1463,Laptop,1622.65,2025-08-12
2268,858,Phone,1851.24,2025-11-29
2269,497,Camera,1895.24,2025-03-18
2270,1019,Tablet,307.67,2025-10-14
2271,1271,Laptop,263.54,2025-07-19
2272,221,Headphones,668.87,2025-05-07
2273,1169,Camera,1715.55,2025-02-07
2274,942,Camera,241.83,2026-01-19
2275,1053,Monitor,1115.53,2025-04-04
2276,971,Headphones,858.92,2025-04-27
2277,561,Camera,1803.85,2025-05-01
2278,1297,Headphones,293.39,2025-08-11
2279,821,Camera,1267.69,2025-11-08
2280,1267,Phone,1071.23,2025-04-12
2281,368,Phone,783.89,2025-05-12
2282,247,Tablet,403.71,2025-01-23
2283,1494,Camera,1923.34,2025-03-08
2284,667,Phone,1572.96,2025-04-28
2285,692,Monitor,813.06,2025-05-22
2286,401,Headphones,1165.81,2025-07-18
2287,743,Monitor,1095.35,2025-02-11
2288,758,Camera,613.48,2025-04-10
2289,652,Monitor,1748.93,2025-10-31
2290,374,Camera,182.02,2025-07-25
2291,982,Tablet,902.86,2025-07-24
2292,847,Tablet,1488.83,2025-12-24
2293,1418,Laptop,1032.23,2025-05-05
2294,1481,Phone,896.36,2025-07-07
2295,972,Laptop,931.98,2025-10-16
2296,126,Tablet,1800.22,2025-03-27
2297,558,Tablet,1420.91,2025-08-26
2298,63,Laptop,87.58,2025-06-22
2299,3,Monitor,248.95,2025-08-11
2300,172,Tablet,1271.14,2025-02-28
2301,149,Laptop,880.11,2025-06-22
2302,1373,Laptop,439.38,2025-12-17
2303,1354,Monitor,1909.04,2025-11-05
2304,1,Headphones,844.41,2025-08-17
2305,749,Headphones,832.5,2025-01-27
2306,991,Phone,1894.63,2025-04-29
2307,929,Laptop,1342.15,2025-04-17
2308,238,Tablet,929.24,2025-04-14
2309,352,Monitor,702.29,2025-03-30
2310,882,Laptop,958.96,2025-12-25
2311,746,Laptop,263.39,2025-08-16
2312,301,Camera,171.33,2025-09-03
2313,838,Tablet,1393.65,2025-07-01
2314,1207,Headphones,631.68,2025-02-06
2315,1312,Camera,1731.75,2025-09-09
2316,1142,Headphones,1699.02,2025-12-23
2317,331,Camera,886.47,2025-10-27
2318,1392,Camera,137.79,2025-03-09
2319,938,Headphones,1784.94,2025-08-19
2320,128,Camera,1541.63,2025-06-20
2321,290,Phone,1345.52,2025-05-16
2322,889,Monitor,987.78,2025-12-24
2323,1079,Tablet,938.12,2025-07-24
2324,1431,Headphones,320.13,2025-10-09
2325,693,Phone,475.64,2025-12-09
2326,283,Headphones,1155.39,2025-06-09
2327,106,Tablet,128.91,2026-01-12
2328,466,Monitor,1825.92,2025-10-15
2329,1407,Tablet,199.11,2025-10-01
2330,279,Monitor,904.47,2025-08-01
2331,1424,Laptop,846.05,2025-07-24
2332,644,Phone,52.27,2025-10-21
2333,516,Laptop,1029.85,2025-04-03
2334,686,Headphones,694.35,2025-12-03
2335,1261,Headphones,1802.28,2025-01-24
2336,1021,Laptop,1199.0,2025-03-22
2337,433,Laptop,757.38,2025-09-12
2338,765,Headphones,1486.68,2025-08-23
2339,1191,Camera,611.91,2025-03-12
2340,320,Phone,1951.62,2025-12-05
2341,287,Phone,1361.39,2026-01-17
2342,757,Tablet,635.81,2025-11-03
2343,572,Laptop,295.04,2025-12-17
2344,1174,Headphones,1338.19,2025-04-06
2345,845,Laptop,1630.68,2025-04-19
2346,691,Laptop,1767.72,2025-10-13
2347,904,Camera,259.81,2025-03-29
2348,868,Tablet,232.85,2025-07-27
2349,520,Headphones,1114.78,2025-04-02
2350,507,Laptop,470.45,2025-04-08
2351,918,Monitor,554.35,2025-01-19
2352,351,Phone,1221.65,2025-02-01
2353,139,Phone,463.08,2025-03-22
2354,960,Camera,964.55,2025-03-27
2355,313,Phone,1333.18,2025-06-15
2356,872,Monitor,1209.54,2025-10-03
2357,215,Laptop,1942.8,2025-12-25
2358,1076,Camera,853.86,2026-01-09
2359,41,Tablet,1645.08,2025-11-06
2360,454,Tablet,329.1,2026-01-16
2361,1061,Phone,1433.18,2025-04-27
2362,1315,Camera,581.85,2025-04-16
2363,236,Monitor,389.89,2025-04-24
2364,1467,Headphones,388.58,2025-12-18
2365,1477,Tablet,895.62,2025-01-20
2366,1,Monitor,742.47,2025-03-14
2367,478,Tablet,96.72,2025-11-10
2368,755,Headphones,1555.2,2025-07-07
2369,294,Phone,720.92,2025-07-23
2370,764,Tablet,402.24,2025-05-05
2371,660,Laptop,1753.39,2025-06-06
2372,12,Laptop,930.02,2025-12-20
2373,864,Monitor,1385.21,2025-03-28
2374,1256,Monitor,1867.72,2025-04-09
2375,1105,Phone,917.21,2025-02-20
2376,290,Phone,1472.66,2025-11-11
2377,438,Phone,256.72,2025-08-01
2378,149,Camera,1621.67,2025-08-10
2379,803,Camera,1639.66,2025-05-30
2380,1303,Laptop,1817.0,2025-12-09
2381,1476,Laptop,1061.55,2026-01-01
2382,236,Laptop,325.26,2025-02-03
2383,838,Tablet,193.49,2025-09-29
2384,1189,Phone,590.5,2025-08-10
2385,1484,Headphones,488.17,2025-10-18
2386,470,Monitor,1429.55,2025-07-16
2387,105,Tablet,773.27,2025-08-18
2388,982,Phone,791.18,2025-08-15
2389,152,Phone,160.42,2025-12-16
2390,882,Monitor,608.65,2025-03-02
2391,1239,Camera,84.42,2025-08-26
2392,297,Laptop,970.79,2025-04-30
2393,1257,Headphones,952.05,2025-12-04
2394,1302,Monitor,1991.74,2025-12-26
2395,1232,Phone,364.85,2025-03-07
2396,688,Headphones,200.04,2025-02-22
2397,559,Monitor,1053.5,2025-09-15
2398,592,Laptop,1444.96,2025-09-21
2399,680,Headphones,31.54,2025-07-21
2400,1459,Tablet,31.75,2025-12-07
2401,1379,Tablet,1307.68,2025-05-12
2402,936,Camera,255.57,2025-06-30
2403,1012,Laptop,1584.67,2025-10-31
2404,240,Phone,560.37,2025-04-11
2405,77,Tablet,364.77,2025-11-21
2406,4,Monitor,308.35,2026-01-08
2407,1454,Phone,577.96,2025-04-12
2408,238,Phone,1678.37,2025-02-17
2409,481,Tablet,251.75,2025-11-15
2410,646,Headphones,1977.16,2025-07-27
2411,372,Tablet,405.15,2025-04-13
2412,2,Monitor,397.45,2025-06-21
2413,1395,Tablet,1000.1,2025-04-12
2414,327,Tablet,624.36,2025-05-24
2415,118,Tablet,426.32,2025-07-09
2416,1176,Phone,1924.17,2025-06-16
2417,687,Monitor,76.39,2025-02-10
2418,692,Phone,74.31,2025-09-05
2419,1272,Tablet,138.27,2025-07-14
2420,140,Phone,1946.75,2025-04-28
2421,761,Headphones,728.94,2025-05-07
2422,1179,Camera,1078.8,2025-02-24
2423,551,Tablet,1647.55,2025-03-24
2424,1461,Headphones,367.01,2025-02-21
2425,452,Phone,1564.94,2025-06-02
2426,635,Tablet,275.06,2025-11-26
2427,639,Tablet,1944.97,2025-08-25
2428,360,Tablet,357.76,2025-03-05
2429,141,Laptop,936.28,2025-04-23
2430,1040,Headphones,782.59,2025-08-24
2431,870,Headphones,409.0,2025-10-02
2432,1275,Tablet,144.58,2026-01-15
2433,1241,Tablet,1886.51,2025-05-10
2434,1030,Tablet,1046.17,2025-03-22
2435,550,Phone,579.19,2025-02-08
2436,805,Headphones,1522.58,2025-05-11
2437,1057,Phone,1654.62,2025-11-13
2438,403,Monitor,1437.13,2025-03-22
2439,86,Tablet,646.79,2025-10-20
2440,1324,Monitor,384.99,2026-01-14
2441,42,Headphones,459.11,2025-12-02
2442,1267,Monitor,398.44,2025-06-14
2443,139,Monitor,1929.72,2025-11-23
2444,429,Laptop,1153.81,2025-05-15
2445,613,Monitor,1338.27,2025-08-23
2446,169,Phone,1280.07,2025-08-26
2447,404,Laptop,186.62,2025-05-11
2448,326,Headphones,1506.98,2025-06-27
2449,445,Camera,1246.38,2025-02-06
2450,1190,Headphones,601.47,2025-06-14
2451,1475,Laptop,1606.68,2025-09-08
2452,905,Camera,1087.91,2025-06-23
2453,577,Headphones,632.43,2025-11-09
2454,261,Monitor,1132.64,2025-09-12
2455,167,Headphones,1934.29,2026-01-16
2456,1191,Camera,887.82,2025-01-25
2457,846,Camera,1042.91,2025-07-26
2458,525,Monitor,186.34,2025-12-04
2459,855,Headphones,1353.23,2025-09-23
2460,958,Tablet,1006.78,2025-12-15
2461,799,Tablet,501.17,2025-12-01
2462,785,Laptop,909.73,2025-09-11
2463,1320,Tablet,1789.6,2025-07-04
2464,750,Tablet,1526.25,2025-10-21
2465,1283,Phone,943.21,2025-06-12
2466,815,Monitor,331.76,2025-02-25
2467,1203,Headphones,1412.78,2025-05-31
2468,924,Phone,1650.54,2025-11-20
2469,1243,Tablet,1761.27,2025-08-13
2470,641,Monitor,341.02,2025-05-18
2471,28,Headphones,1912.58,2025-09-30
2472,590,Tablet,652.2,2025-04-21
2473,55,Tablet,722.84,2025-01-20
2474,918,Headphones,1402.54,2025-11-21
2475,1365,Monitor,1234.52,2025-11-05
2476,384,Laptop,821.64,2025-10-30
2477,1351,Camera,1325.75,2025-04-14
2478,164,Camera,1482.06,2025-11-10
2479,1067,Monitor,1339.29,2025-02-26
2480,125,Tablet,184.16,2025-02-10
2481,235,Monitor,1359.89,2025-06-29
2482,895,Tablet,1762.05,2025-01-28
2483,78,Headphones,1836.07,2025-12-10
2484,112,Headphones,1170.63,2025-03-07
2485,386,Phone,492.68,2025-02-25
2486,437,Phone,190.54,2025-04-09
2487,49,Headphones,1052.81,2025-04-12
2488,684,Tablet,147.93,2025-09-15
2489,306,Laptop,116.57,2025-10-04
2490,174,Camera,1902.48,2025-05-03
2491,1348,Headphones,1759.37,2025-02-12
2492,923,Laptop,428.52,2025-05-29
2493,1165,Camera,748.62,2025-10-24
2494,479,Monitor,1294.57,2025-09-06
2495,811,Tablet,1407.37,2025-04-22
2496,62,Phone,1988.72,2025-11-29
2497,505,Camera,304.8,2025-11-12
2498,321,Tablet,1700.07,2025-09-10
2499,146,Camera,297.08,2025-09-25
2500,1467,Laptop,1722.27,2025-07-06
2501,614,Laptop,364.18,2025-01-21
2502,698,Headphones,1583.25,2025-05-08
2503,923,Camera,233.63,2025-03-29
2504,405,Headphones,661.79,2025-04-20
2505,1139,Headphones,1005.08,2025-10-22
2506,521,Laptop,603.78,2025-02-18
2507,1473,Phone,322.54,2025-05-27
2508,183,Monitor,948.29,2025-12-24
2509,128,Tablet,1975.32,2025-08-23
2510,251,Phone,1758.84,2025-09-01
2511,539,Tablet,1369.74,2025-06-18
2512,723,Camera,1333.96,2025-12-22
2513,221,Monitor,206.33,2025-03-20
2514,1275,Laptop,1208.74,2025-11-10
2515,556,Camera,201.06,2025-09-16
2516,87,Monitor,1216.74,2025-11-08
2517,414,Headphones,791.05,2025-08-25
2518,977,Tablet,109.34,2025-12-02
2519,779,Tablet,1563.78,2025-07-18
2520,182,Monitor,1753.47,2025-10-27
2521,530,Monitor,1987.71,2025-05-21
2522,1290,Monitor,284.63,2025-12-23
2523,40,Headphones,1762.62,2025-10-25
2524,935,Phone,194.55,2025-12-28
2525,574,Tablet,76.08,2025-06-27
2526,738,Laptop,441.27,2025-05-22
2527,292,Monitor,466.12,2025-08-04
2528,1020,Tablet,1089.19,2025-10-29
2529,1100,Monitor,1576.7,2025-12-21
2530,1086,Camera,1670.93,2025-02-12
2531,30,Camera,720.04,2025-12-30
2532,1467,Laptop,1560.94,2025-04-04
2533,998,Camera,1501.19,2025-02-04
2534,558,Headphones,1521.96,2025-09-27
2535,1238,Monitor,1568.28,2025-04-17
2536,564,Laptop,248.3,2025-12-05
2537,724,Monitor,1524.41,2025-05-28
2538,920,Phone,973.71,2025-11-24
2539,1400,Phone,399.96,2025-10-15
2540,912,Phone,1077.27,2025-09-16
2541,531,Laptop,460.18,2025-07-09
2542,577,Laptop,1538.73,2025-10-06
2543,1349,Camera,845.08,2025-11-16
2544,743,Tablet,518.22,2025-11-29
2545,796,Monitor,390.34,2025-09-26
2546,578,Tablet,1323.85,2025-07-31
2547,915,Tablet,509.28,2025-02-14
2548,637,Camera,1241.12,2025-05-29
2549,822,Monitor,1412.61,2025-05-16
2550,892,Monitor,1672.56,2025-09-01
2551,303,Phone,561.17,2025-05-22
2552,1273,Headphones,1167.03,2026-01-11
2553,1410,Headphones,256.7,2025-05-10
2554,1377,Tablet,1613.12,2025-11-09
2555,785,Camera,1207.74,2025-05-11
2556,266,Monitor,1589.91,2025-09-19
2557,574,Camera,1167.05,2025-07-10
2558,268,Camera,333.09,2025-06-26
2559,1092,Tablet,688.2,2025-03-26
2560,212,Tablet,262.64,2025-09-05
2561,807,Phone,1392.1,2025-12-27
2562,1465,Camera,1583.43,2025-03-10
2563,540,Headphones,1369.81,2025-04-26
2564,1333,Tablet,1035.57,2025-11-18
2565,35,Headphones,789.92,2025-12-22
2566,1162,Tablet,1636.01,2025-06-15
2567,317,Phone,1169.72,2025-04-21
2568,620,Laptop,1503.91,2025-04-18
2569,1360,Camera,1458.25,2025-05-17
2570,369,Camera,405.76,2025-04-11
2571,1360,Phone,119.51,2025-06-20
2572,718,Phone,650.16,2025-03-08
2573,1032,Headphones,1989.25,2025-11-14
2574,546,Camera,1121.92,2025-03-09
2575,504,Headphones,310.48,2025-07-31
2576,1310,Headphones,865.2,2025-08-07
2577,1284,Phone,181.17,2025-11-07
2578,216,Camera,159.45,2025-07-25
2579,632,Headphones,1853.81,2025-09-15
2580,1215,Laptop,1986.31,2025-03-26
2581,1270,Camera,1997.89,2025-10-14
2582,1074,Camera,1458.8,2025-06-26
2583,1496,Camera,1643.13,2025-09-18
2584,834,Laptop,735.02,2025-04-13
2585,71,Phone,173.48,2025-11-01
2586,223,Camera,1712.34,2025-01-22
2587,409,Laptop,733.4,2025-05-31
2588,1081,Monitor,1488.82,2025-07-13
2589,30,Tablet,447.96,2025-10-01
2590,295,Camera,918.63,2025-09-11
2591,1071,Laptop,1460.62,2025-03-06
2592,238,Tablet,1776.86,2025-01-27
2593,1302,Tablet,1980.82,2025-08-14
2594,257,Headphones,1703.78,2025-04-29
2595,550,Monitor,1020.13,2025-05-25
2596,648,Camera,27.21,2025-10-27
2597,1181,Laptop,1079.58,2025-10-28
2598,210,Phone,158.59,2025-02-18
2599,1011,Laptop,1871.05,2025-04-05
2600,954,Camera,1465.93,2025-08-19
2601,152,Monitor,1920.92,2025-03-28
2602,340,Camera,312.47,2025-07-18
2603,770,Camera,1989.33,2025-02-13
2604,505,Camera,1443.54,2025-05-05
2605,557,Laptop,1907.75,2025-04-13
2606,926,Tablet,857.61,2025-06-08
2607,604,Camera,1974.12,2025-09-18
2608,1010,Tablet,581.77,2026-01-10
2609,605,Headphones,488.63,2025-02-08
2610,413,Camera,1133.32,2025-12-24
2611,1301,Monitor,51.84,2025-11-23
2612,668,Tablet,999.91,2025-03-10
2613,356,Tablet,1181.82,2025-08-25
2614,16,Headphones,157.23,2026-01-09
2615,1018,Phone,1253.72,2025-04-17
2616,1134,Tablet,1552.63,2025-03-17
2617,254,Phone,275.19,2025-10-09
2618,1431,Headphones,202.89,2025-04-25
2619,760,Monitor,349.52,2025-08-13
2620,1427,Tablet,560.08,2026-01-07
2621,373,Tablet,1248.34,2025-06-28
2622,530,Headphones,171.52,2025-05-01
2623,1112,Phone,67.97,2025-10-31
2624,1061,Camera,1198.91,2025-11-07
2625,353,Laptop,56.36,2025-04-30
2626,76,Laptop,1220.85,2025-11-04
2627,103,Camera,1416.59,2025-11-01
2628,674,Laptop,606.63,2025-02-05
2629,754,Monitor,1044.5,2025-09-17
2630,1482,Monitor,484.61,2025-07-31
2631,829,Laptop,892.53,2025-09-09
2632,108,Monitor,1841.48,2025-09-14
2633,1118,Camera,880.1,2025-02-18
2634,373,Monitor,1090.99,2025-04-29
2635,795,Tablet,154.26,2025-11-14
2636,788,Laptop,702.35,2025-10-14
2637,458,Camera,163.06,2025-09-05
2638,630,Headphones,1197.44,2025-03-26
2639,394,Tablet,470.96,2025-05-25
2640,829,Headphones,1176.13,2025-09-28
2641,1293,Phone,330.57,2025-06-16
2642,1204,Camera,717.1,2025-10-13
2643,840,Monitor,1751.42,2025-04-29
2644,674,Monitor,1681.52,2026-01-16
